YEAR,MONTH,STATE,PRECIPITATION,TEMP_AVG,TEMP_MAX,TEMP_MIN
2020,4,Indiana,3.05,48.90,60.2,37.6
2020,5,Indiana,5.07,59.70,70,49.5
2020,6,Indiana,3.52,72.10,83.8,60.3
2020,7,Indiana,4.58,76.50,87.1,65.8
2020,8,Indiana,3.31,72.00,82.9,61.2
2020,9,Indiana,1.53,65.20,77.1,53.4
2020,10,Indiana,4.44,53.10,64.1,42
2020,11,Indiana,3.02,46.70,57.3,36
2020,12,Indiana,1.80,33.60,41.6,25.6
2020,1,Iowa,1.41,23.10,30.4,15.8
2020,2,Iowa,0.43,24.90,34.3,15.5
2020,3,Iowa,2.91,40.30,49.5,31.1
2020,4,Iowa,1.65,46.70,59,34.3
2020,5,Iowa,4.57,57.60,67.3,47.9
2020,6,Iowa,4.95,72.90,83.7,62.1
2020,7,Iowa,2.93,75.30,85.9,64.8
2020,8,Iowa,1.23,71.90,84.1,59.8
2020,9,Iowa,4.07,61.90,73.2,50.6
2020,10,Iowa,1.90,46.00,56.6,35.3
2020,11,Iowa,2.09,42.00,53.5,30.5
2020,12,Iowa,1.14,27.20,36.7,17.7
2020,1,Kansas,1.33,34.00,44.8,23.1
2020,2,Kansas,1.29,34.90,46.7,23
2020,3,Kansas,2.06,47.90,59.7,36.2
2020,4,Kansas,1.37,52.70,67.5,37.8
2020,5,Kansas,4.09,61.70,73.6,49.7
2020,6,Kansas,2.73,77.70,91.2,64.2
2020,7,Kansas,6.32,79.20,90.7,67.7
2020,8,Kansas,1.68,76.40,89.1,63.6
2020,9,Kansas,1.65,66.30,79.8,52.8
2020,10,Kansas,1.09,52.60,66,39.3
2020,11,Kansas,1.31,48.10,62.2,33.9
2020,12,Kansas,0.93,35.90,48.2,23.5
2020,1,Kentucky,4.47,40.20,48.4,31.9
2020,2,Kentucky,6.42,39.70,48.8,30.5
2020,3,Kentucky,6.84,51.40,61.4,41.3
2020,4,Kentucky,4.95,52.80,64.8,40.8
2020,5,Kentucky,5.58,62.20,73.1,51.4
2020,6,Kentucky,5.16,72.60,83.9,61.2
2020,7,Kentucky,5.22,78.70,89.2,68.2
2020,8,Kentucky,5.14,74.80,84.4,65.2
2020,9,Kentucky,3.98,68.30,78.8,57.8
2020,10,Kentucky,4.63,57.80,68.7,46.8
2020,11,Kentucky,2.23,49.90,62.4,37.4
2020,12,Kentucky,3.49,37.30,46.9,27.7
2020,1,Louisiana,7.54,53.70,62.7,44.6
2020,2,Louisiana,5.83,54.00,63.7,44.4
2020,3,Louisiana,3.85,67.30,76.4,58.2
2020,4,Louisiana,6.34,66.60,77.2,56.1
2020,5,Louisiana,5.67,73.00,82.8,63.2
2020,6,Louisiana,5.33,79.70,88.9,70.5
2020,7,Louisiana,6.96,82.80,90.9,74.6
2020,8,Louisiana,6.30,82.20,92.2,72.3
2020,9,Louisiana,4.24,77.60,86.1,69.1
2020,10,Louisiana,6.10,68.20,78.9,57.4
2020,11,Louisiana,3.57,61.90,73.5,50.3
2020,12,Louisiana,5.23,50.90,61.9,39.9
2020,1,Maine,3.06,20.80,29,12.7
2020,2,Maine,2.85,20.10,30.7,9.5
2020,3,Maine,2.70,29.60,39.7,19.6
2020,4,Maine,4.17,37.70,47.5,27.9
2020,5,Maine,2.62,51.20,63.6,38.7
2020,6,Maine,2.29,62.50,74.9,50.1
2020,7,Maine,3.85,68.90,79.2,58.6
2020,8,Maine,2.81,65.60,76.8,54.4
2020,9,Maine,1.00,56.80,69,44.7
2020,10,Maine,6.12,44.70,53.7,35.6
2020,11,Maine,3.83,37.00,46,28
2020,12,Maine,5.33,27.20,34.1,20.4
2020,1,Maryland,3.04,39.10,47.6,30.7
2020,2,Maryland,3.19,41.00,50.2,31.8
2020,3,Maryland,2.92,49.30,59.2,39.3
2020,4,Maryland,4.88,51.60,61.9,41.4
2020,5,Maryland,3.06,60.50,70.3,50.8
2020,6,Maryland,3.61,72.70,83.1,62.2
2020,7,Maryland,4.37,80.10,90.5,69.6
2020,8,Maryland,8.94,76.60,85.5,67.8
2020,9,Maryland,4.02,67.30,76.8,57.8
2020,10,Maryland,4.64,59.00,68.9,49
2020,11,Maryland,4.76,50.90,61.9,40
2020,12,Maryland,5.42,38.30,46.7,29.9
2020,1,Massachusetts,1.83,32.00,40.4,23.7
2020,2,Massachusetts,3.31,32.40,40.7,24.2
2020,3,Massachusetts,3.72,40.20,50.1,30.2
2020,4,Massachusetts,5.36,43.10,52.3,33.9
2020,5,Massachusetts,2.50,56.20,67.7,44.6
2020,6,Massachusetts,2.53,67.60,79.2,56
2020,7,Massachusetts,2.93,74.60,84.6,64.5
2020,8,Massachusetts,2.70,71.70,82.5,61
2020,9,Massachusetts,2.18,62.80,73.9,51.7
2020,10,Massachusetts,5.17,52.40,61.9,42.9
2020,11,Massachusetts,3.80,44.70,55.4,34
2020,12,Massachusetts,6.37,33.10,41.4,24.8
2020,1,Michigan,2.84,27.00,32.6,21.3
2020,2,Michigan,1.03,23.70,31.8,15.6
2020,3,Michigan,2.83,35.00,43.8,26.2
2020,4,Michigan,3.01,40.20,50.5,29.9
2020,5,Michigan,4.06,53.20,64.2,42.2
2020,6,Michigan,3.09,66.00,78.9,52.9
2020,7,Michigan,3.93,72.50,84,60.9
2020,8,Michigan,3.83,68.60,79.7,57.5
2020,9,Michigan,3.08,58.20,68.7,47.6
2020,10,Michigan,3.75,44.40,53.4,35.4
2020,11,Michigan,2.17,41.10,50.3,32
2020,12,Michigan,1.69,28.60,34.3,22.8
2020,1,Minnesota,0.88,14.10,22.1,6.1
2020,2,Minnesota,0.34,14.00,25.7,2.2
2020,3,Minnesota,1.18,30.40,40,20.9
2020,4,Minnesota,1.27,39.40,51,27.8
2020,5,Minnesota,2.08,53.50,64.7,42.3
2020,6,Minnesota,4.05,67.70,79.7,55.7
2020,7,Minnesota,4.88,71.30,82.6,60
2020,8,Minnesota,4.58,68.20,79.4,57
2020,9,Minnesota,1.46,56.50,67.6,45.4
2020,10,Minnesota,1.86,38.90,47.9,29.9
2020,11,Minnesota,1.13,33.90,43.8,24.1
2020,12,Minnesota,0.68,21.00,29.7,12.2
2020,1,Mississippi,8.72,50.10,59.8,40.5
2020,2,Mississippi,9.64,51.10,60.7,41.6
2020,3,Mississippi,6.10,64.10,73.9,54.3
2020,4,Mississippi,7.21,62.90,74.5,51.4
2020,5,Mississippi,3.77,70.30,81.5,59.1
2020,6,Mississippi,6.35,78.10,88.1,68.1
2020,7,Mississippi,6.00,82.10,91.3,72.9
2020,8,Mississippi,4.65,80.20,90.4,70.1
2020,9,Mississippi,3.57,75.30,84.7,66
2020,10,Mississippi,5.24,65.80,77.2,54.3
2020,11,Mississippi,2.84,58.40,70.9,45.8
2020,12,Mississippi,4.75,47.00,58.8,35.2
2020,1,Missouri,4.41,34.50,42.4,26.6
2020,2,Missouri,2.51,35.40,44.9,26
2020,3,Missouri,5.51,48.80,58.7,38.8
2020,4,Missouri,3.98,53.10,64.8,41.4
2020,5,Missouri,6.26,62.00,71.7,52.3
2020,6,Missouri,3.64,75.10,86,64.1
2020,7,Missouri,5.77,79.20,89.2,69.1
2020,8,Missouri,2.91,74.20,85.1,63.4
2020,9,Missouri,3.10,67.30,78.1,56.4
2020,10,Missouri,3.68,53.60,65.1,42.1
2020,11,Missouri,3.04,49.60,61.3,37.8
2020,12,Missouri,1.53,36.30,47.1,25.5
2020,1,Montana,1.20,23.40,32.3,14.6
2020,2,Montana,1.22,25.60,36.1,15
2020,3,Montana,0.94,31.60,42.7,20.4
2020,4,Montana,1.15,38.30,51,25.5
2020,5,Montana,2.48,50.60,62.9,38.2
2020,6,Montana,3.43,59.30,72,46.7
2020,7,Montana,1.08,65.60,80.9,50.2
2020,8,Montana,0.47,67.40,83.9,50.9
2020,9,Montana,0.94,57.00,72.3,41.6
2020,10,Montana,2.07,39.30,51.2,27.5
2020,11,Montana,1.23,32.80,43.6,22.1
2020,12,Montana,0.68,28.50,38.1,18.8
2020,1,Nebraska,0.58,27.20,37.1,17.4
2020,2,Nebraska,0.25,29.60,41.7,17.5
2020,3,Nebraska,1.92,41.10,52.8,29.4
2020,4,Nebraska,0.75,46.10,61.6,30.6
2020,5,Nebraska,4.06,56.80,68.3,45.2
2020,6,Nebraska,2.53,73.50,87.2,59.8
2020,7,Nebraska,4.11,75.30,88,62.6
2020,8,Nebraska,0.92,74.00,88,60
2020,9,Nebraska,1.04,62.70,77.5,47.8
2020,10,Nebraska,0.65,46.40,60.3,32.5
2020,11,Nebraska,0.81,42.60,57.3,28
2020,12,Nebraska,0.62,31.30,43.6,19
2020,1,Nevada,0.70,35.30,45.8,24.8
2020,2,Nevada,0.37,36.30,49.8,22.7
2020,3,Nevada,1.26,40.50,52,28.9
2020,4,Nevada,0.68,48.80,62.5,35.2
2020,5,Nevada,0.63,58.80,73.8,43.9
2020,6,Nevada,0.56,65.00,80.6,49.4
2020,7,Nevada,0.10,74.20,91.2,57.2
2020,8,Nevada,0.12,75.60,92,59.1
2020,9,Nevada,0.07,66.60,83.6,49.5
2020,10,Nevada,0.06,55.30,72.1,38.5
2020,11,Nevada,0.72,40.50,53.6,27.3
2020,12,Nevada,0.59,32.40,44.6,20.2
2020,1,New Hampshire,2.74,25.20,33.9,16.5
2020,2,New Hampshire,3.35,24.20,34.1,14.3
2020,3,New Hampshire,3.08,34.20,44.3,24
2020,4,New Hampshire,4.79,39.60,49.6,29.5
2020,5,New Hampshire,2.72,53.40,66,40.8
2020,6,New Hampshire,2.47,64.00,76.8,51.1
2020,7,New Hampshire,4.60,71.10,81.9,60.3
2020,8,New Hampshire,2.66,66.50,78.3,54.8
2020,9,New Hampshire,1.69,58.50,71.4,45.7
2020,10,New Hampshire,5.65,47.00,56.9,37.2
2020,11,New Hampshire,3.08,38.50,49,28
2020,12,New Hampshire,4.97,28.00,36,20
2020,1,New Jersey,2.29,37.30,45.9,28.7
2020,2,New Jersey,2.79,39.10,47.7,30.5
2020,3,New Jersey,3.61,46.30,56.1,36.5
2020,4,New Jersey,3.98,48.70,58.6,38.7
2020,5,New Jersey,2.47,59.10,69.5,48.6
2020,6,New Jersey,3.05,71.50,82.6,60.4
2020,7,New Jersey,6.69,78.80,88.7,68.8
2020,8,New Jersey,6.09,75.50,84.8,66.2
2020,9,New Jersey,4.41,66.80,76.6,56.9
2020,10,New Jersey,5.03,57.00,66.2,47.8
2020,11,New Jersey,4.09,49.20,60.2,38.2
2020,12,New Jersey,5.35,37.00,45.4,28.6
2020,1,New Mexico,0.52,37.10,50.7,23.5
2020,2,New Mexico,0.81,38.50,52.2,24.8
2020,3,New Mexico,1.20,48.00,61.4,34.7
2020,4,New Mexico,0.19,54.00,70.3,37.7
2020,5,New Mexico,0.20,65.10,82.6,47.7
2020,6,New Mexico,0.46,72.50,89.4,55.6
2020,7,New Mexico,2.20,76.60,91.7,61.5
2020,8,New Mexico,0.71,76.20,92.2,60.1
2020,9,New Mexico,0.80,65.00,81.3,48.8
2020,10,New Mexico,0.58,56.60,74.6,38.5
2020,11,New Mexico,0.28,47.50,62.7,32.3
2020,12,New Mexico,0.40,35.00,50.2,19.7
2020,1,New York,2.78,27.70,35.7,19.7
2020,2,New York,3.03,26.60,34.7,18.6
2020,3,New York,2.89,37.20,46.8,27.6
2020,4,New York,3.15,41.10,50.6,31.5
2020,5,New York,3.03,54.20,65.9,42.5
2020,6,New York,2.38,65.20,77.1,53.2
2020,7,New York,4.10,72.90,83.7,62.2
2020,8,New York,4.61,68.60,79.5,57.7
2020,9,New York,2.58,59.60,70.7,48.4
2020,10,New York,3.95,49.00,58.2,39.8
2020,11,New York,2.78,41.90,51.3,32.4
2020,12,New York,4.00,29.80,36.6,23
2020,1,North Carolina,4.37,46.00,55.7,36.2
2020,2,North Carolina,7.01,47.00,56.9,37.2
2020,3,North Carolina,3.31,55.90,66.1,45.6
2020,4,North Carolina,5.32,57.40,69.9,45
2020,5,North Carolina,7.62,63.60,73.9,53.2
2020,6,North Carolina,5.04,73.20,82.5,63.9
2020,7,North Carolina,4.19,79.60,89.9,69.4
2020,8,North Carolina,7.98,77.50,86,69
2020,9,North Carolina,6.80,69.70,78.6,60.8
2020,10,North Carolina,4.21,63.00,73.7,52.4
2020,11,North Carolina,6.15,54.80,66.4,43.1
2020,12,North Carolina,4.55,42.20,53,31.4
2020,1,North Dakota,0.38,12.90,21.1,4.7
2020,2,North Dakota,0.17,17.80,28.1,7.4
2020,3,North Dakota,0.24,29.80,40.1,19.5
2020,4,North Dakota,0.80,37.60,50.3,24.8
2020,5,North Dakota,1.39,52.50,65,40
2020,6,North Dakota,2.48,66.90,80.4,53.5
2020,7,North Dakota,3.94,70.30,83,57.7
2020,8,North Dakota,2.08,69.20,82.9,55.4
2020,9,North Dakota,0.53,57.10,70.8,43.3
2020,10,North Dakota,0.57,37.80,48.1,27.6
2020,11,North Dakota,0.11,31.80,43.9,19.8
2020,12,North Dakota,0.23,23.40,33.9,12.9
2020,1,Ohio,3.51,34.90,41.7,28.2
2020,2,Ohio,2.98,32.80,40.6,25
2020,3,Ohio,4.98,44.70,53.9,35.5
2020,4,Ohio,3.66,47.80,58.5,37
2020,5,Ohio,5.10,58.40,68.8,47.9
2020,6,Ohio,3.12,70.40,81.9,59
2020,7,Ohio,3.16,76.90,88.1,65.6
2020,8,Ohio,3.71,72.20,83.1,61.3
2020,9,Ohio,3.18,64.70,76.2,53.2
2020,10,Ohio,4.19,53.50,63.1,43.8
2020,11,Ohio,2.51,46.40,57.1,35.7
2020,12,Ohio,2.21,33.60,40.5,26.7
2020,1,Oklahoma,3.60,42.20,53.6,30.9
2020,2,Oklahoma,1.83,41.80,53.1,30.4
2020,3,Oklahoma,5.17,55.50,66.6,44.3
2020,4,Oklahoma,2.92,57.90,71.1,44.7
2020,5,Oklahoma,5.07,67.20,78.9,55.5
2020,6,Oklahoma,2.09,78.80,91.2,66.3
2020,7,Oklahoma,4.75,82.60,93.6,71.6
2020,8,Oklahoma,2.79,79.40,91.9,67
2020,9,Oklahoma,4.40,70.30,81.8,58.8
2020,10,Oklahoma,3.21,58.30,71.3,45.2
2020,11,Oklahoma,1.10,53.50,66.5,40.6
2020,12,Oklahoma,2.28,41.00,53.5,28.6
2020,1,Oregon,6.75,34.90,41.2,28.6
2020,2,Oregon,2.17,35.80,46.1,25.6
2020,3,Oregon,2.39,38.80,49.2,28.4
2020,4,Oregon,1.37,46.30,58.8,33.8
2020,5,Oregon,2.99,52.60,65.2,40
2020,6,Oregon,1.99,57.90,70.6,45.2
2020,7,Oregon,0.12,66.00,82,50
2020,8,Oregon,0.15,67.20,83.1,51.3
2020,9,Oregon,0.89,62.60,77.8,47.4
2020,10,Oregon,1.36,51.30,64.8,37.7
2020,11,Oregon,4.60,38.30,47.4,29.2
2020,12,Oregon,3.98,34.20,42.2,26.2
2020,1,Pennsylvania,3.05,32.20,40,24.4
2020,2,Pennsylvania,3.35,33.30,41.4,25.1
2020,3,Pennsylvania,4.27,42.50,52.6,32.4
2020,4,Pennsylvania,4.51,45.10,55.5,34.6
2020,5,Pennsylvania,3.47,56.00,67,44.9
2020,6,Pennsylvania,3.17,67.20,79.6,54.9
2020,7,Pennsylvania,3.57,74.90,86.6,63.1
2020,8,Pennsylvania,4.37,71.60,83,60.2
2020,9,Pennsylvania,2.46,62.10,73.5,50.7
2020,10,Pennsylvania,3.63,52.20,62,42.4
2020,11,Pennsylvania,2.97,44.80,55.4,34.2
2020,12,Pennsylvania,4.44,32.10,39,25.1
2020,1,Rhode Island,1.50,35.30,43.6,27
2020,2,Rhode Island,3.30,35.40,43.5,27.3
2020,3,Rhode Island,4.46,42.60,51.8,33.3
2020,4,Rhode Island,5.40,44.10,52.5,35.6
2020,5,Rhode Island,3.17,56.60,67,46.1
2020,6,Rhode Island,2.84,68.10,78.3,57.9
2020,7,Rhode Island,1.73,75.40,84.3,66.6
2020,8,Rhode Island,1.78,73.80,83.1,64.5
2020,9,Rhode Island,1.17,64.50,74.9,54.1
2020,10,Rhode Island,5.81,54.60,63.6,45.5
2020,11,Rhode Island,5.38,47.50,58.1,36.8
2020,12,Rhode Island,7.98,35.70,44.1,27.2
2020,1,South Carolina,4.12,50.30,60.4,40.2
2020,2,South Carolina,7.17,50.90,60.8,41
2020,3,South Carolina,4.26,60.40,70.4,50.3
2020,4,South Carolina,5.14,62.10,74.8,49.5
2020,5,South Carolina,6.64,68.00,79,57
2020,6,South Carolina,4.27,76.10,85.5,66.7
2020,7,South Carolina,4.69,81.90,91.9,71.8
2020,8,South Carolina,6.95,80.10,89,71.2
2020,9,South Carolina,6.62,73.30,82.3,64.4
2020,10,South Carolina,2.69,67.40,77.9,56.8
2020,11,South Carolina,4.49,59.30,70.4,48.1
2020,12,South Carolina,2.83,45.60,57.2,33.9
2020,1,South Dakota,0.41,20.10,28.9,11.2
2020,2,South Dakota,0.42,23.50,34.1,13
2020,3,South Dakota,0.78,36.40,47.4,25.4
2020,4,South Dakota,0.94,42.00,56,28.1
2020,5,South Dakota,2.71,54.20,65.8,42.6
2020,6,South Dakota,3.04,70.30,83.2,57.4
2020,7,South Dakota,3.34,73.50,86.6,60.4
2020,8,South Dakota,1.97,72.60,86.7,58.4
2020,9,South Dakota,0.74,60.40,74.8,46
2020,10,South Dakota,1.11,41.20,53.2,29.3
2020,11,South Dakota,0.36,38.60,52.4,24.7
2020,12,South Dakota,0.35,28.30,39.8,16.7
2020,1,Tennessee,6.73,43.00,51.6,34.4
2020,2,Tennessee,9.18,43.40,52.3,34.4
2020,3,Tennessee,8.15,54.70,64.2,45.3
2020,4,Tennessee,6.56,55.40,67.4,43.3
2020,5,Tennessee,4.56,64.00,74.7,53.2
2020,6,Tennessee,3.88,73.50,84.3,62.7
2020,7,Tennessee,4.76,79.20,89.5,69
2020,8,Tennessee,5.93,76.40,86,66.7
2020,9,Tennessee,4.37,69.90,79.6,60.1
2020,10,Tennessee,4.97,60.40,71.6,49.2
2020,11,Tennessee,1.98,51.90,64.9,39
2020,12,Tennessee,4.66,39.50,50,29
2020,1,Texas,1.96,50.70,62.8,38.7
2020,2,Texas,1.90,49.40,61.5,37.3
2020,3,Texas,3.17,63.20,73.9,52.6
2020,4,Texas,1.86,65.10,78.2,52
2020,5,Texas,3.54,74.60,87.7,61.4
2020,6,Texas,2.15,80.70,92.9,68.4
2020,7,Texas,2.28,85.20,97,73.4
2020,8,Texas,1.32,84.40,97.5,71.4
2020,9,Texas,4.21,74.10,85.6,62.6
2020,10,Texas,1.01,65.90,79.9,51.8
2020,11,Texas,0.95,60.60,74.2,47
2020,12,Texas,1.82,48.50,62.6,34.3
2020,1,Utah,0.77,28.70,38.4,19
2020,2,Utah,0.71,31.10,43.1,19
2020,3,Utah,1.53,40.80,51.6,30
2020,4,Utah,0.56,47.40,60.8,34
2020,5,Utah,0.32,59.00,73.6,44.4
2020,6,Utah,0.95,65.40,80.5,50.3
2020,7,Utah,0.40,73.70,89.3,58.1
2020,8,Utah,0.14,75.80,91.6,60
2020,9,Utah,0.25,63.90,79.9,48
2020,10,Utah,0.20,52.80,68.3,37.2
2020,11,Utah,0.73,38.80,51.2,26.3
2020,12,Utah,0.68,27.20,38.7,15.8
2021,1,Alabama,3.72,46.60,56.6,36.7
2021,2,Alabama,4.22,46.70,57.7,35.8
2021,3,Alabama,8.05,59.60,71.5,47.7
2021,4,Alabama,5.55,61.60,74.6,48.7
2021,5,Alabama,4.69,69.40,81,57.7
2021,6,Alabama,8.73,77.00,86.8,67.2
2021,7,Alabama,7.49,79.30,88.5,70.1
2021,8,Alabama,7.43,80.00,89.4,70.6
2021,9,Alabama,4.83,73.90,83.7,64.2
2021,10,Alabama,4.60,67.30,77.8,56.9
2021,11,Alabama,1.19,52.20,65.5,38.8
2021,12,Alabama,4.66,56.80,67.8,45.7
2021,1,Arizona,1.31,42.60,55.8,29.4
2021,2,Arizona,0.23,46.50,60.6,32.4
2021,3,Arizona,0.73,49.40,63.6,35.3
2021,4,Arizona,0.19,61.20,76.8,45.5
2021,5,Arizona,0.04,67.90,84.6,51.2
2021,6,Arizona,0.22,80.60,96.9,64.3
2021,7,Arizona,3.82,81.40,94.2,68.7
2021,8,Arizona,2.18,79.50,92.8,66.2
2021,9,Arizona,1.29,74.80,88.7,60.8
2021,10,Arizona,0.74,59.90,74.4,45.4
2021,11,Arizona,0.05,55.80,70.9,40.6
2021,12,Arizona,1.77,45.60,57.5,33.6
2021,1,Arkansas,4.12,41.40,50.1,32.6
2021,2,Arkansas,3.40,34.80,43.7,26
2021,3,Arkansas,6.15,55.20,67.2,43.2
2021,4,Arkansas,5.54,58.40,70,46.8
2021,5,Arkansas,6.73,66.80,77,56.6
2021,6,Arkansas,4.87,76.90,86.6,67.2
2021,7,Arkansas,4.72,79.40,89.4,69.3
2021,8,Arkansas,3.02,80.70,90.7,70.7
2021,9,Arkansas,1.87,74.30,86.6,62.1
2021,10,Arkansas,4.21,65.50,76.7,54.3
2021,11,Arkansas,2.12,49.40,61.7,37
2021,12,Arkansas,3.48,53.40,64,42.8
2021,1,California,3.65,45.50,55.6,35.4
2021,2,California,1.39,47.40,58.7,36
2021,3,California,1.73,48.20,60.3,36
2021,4,California,0.29,58.20,72.5,44
2021,5,California,0.11,64.50,78.9,50.2
2021,6,California,0.14,74.90,89.8,60
2021,7,California,0.29,79.80,94.2,65.4
2021,8,California,0.10,77.00,91.8,62.3
2021,9,California,0.36,72.20,86.6,57.7
2021,10,California,3.66,58.20,70.3,46.2
2021,11,California,0.95,54.80,66.1,43.4
2021,12,California,6.26,43.50,52.3,34.7
2021,1,Colorado,0.74,26.70,39,14.5
2021,2,Colorado,1.11,24.80,36.5,13
2021,3,Colorado,2.07,35.80,48.8,22.8
2021,4,Colorado,1.01,43.10,57.7,28.5
2021,5,Colorado,2.99,52.90,66.2,39.5
2021,6,Colorado,1.19,65.70,81.2,50.3
2021,7,Colorado,2.15,70.00,84.6,55.3
2021,8,Colorado,1.40,67.40,82.6,52.1
2021,9,Colorado,1.23,62.40,78.2,46.5
2021,10,Colorado,1.12,47.80,62,33.5
2021,11,Colorado,0.37,40.70,54.9,26.6
2021,12,Colorado,1.72,32.40,45.8,19
2021,1,Connecticut,2.12,29.20,36.5,21.8
2021,2,Connecticut,3.04,28.50,35.9,21.2
2021,3,Connecticut,2.65,39.30,50.5,28.1
2021,4,Connecticut,3.03,48.70,60,37.4
2021,5,Connecticut,5.51,57.80,69.3,46.3
2021,6,Connecticut,1.99,69.20,80.4,58.1
2021,7,Connecticut,9.35,71.10,79.9,62.3
2021,8,Connecticut,5.08,72.80,81.6,64
2021,9,Connecticut,8.19,65.20,74.5,55.9
2021,10,Connecticut,5.99,56.80,65.8,47.8
2021,11,Connecticut,1.99,41.00,51.4,30.6
2021,12,Connecticut,2.13,37.00,44.6,29.5
2021,1,Delaware,2.34,36.20,43.8,28.5
2021,2,Delaware,5.65,35.60,42.7,28.5
2021,3,Delaware,4.47,47.60,58.4,36.9
2021,4,Delaware,2.29,55.30,67.1,43.5
2021,5,Delaware,3.04,63.30,75.2,51.4
2021,6,Delaware,3.21,73.80,83.8,63.8
2021,7,Delaware,5.24,77.70,87.2,68.1
2021,8,Delaware,5.47,76.90,85.8,68
2021,9,Delaware,3.85,70.10,80.1,60
2021,10,Delaware,3.47,63.20,72.5,53.8
2021,11,Delaware,0.88,45.10,55.8,34.3
2021,12,Delaware,0.99,44.00,53.4,34.5
2021,1,Florida,1.79,58.70,69.4,48
2021,2,Florida,4.12,63.70,74.4,53
2021,3,Florida,1.74,67.80,78.6,56.9
2021,4,Florida,4.55,69.90,81.2,58.5
2021,5,Florida,1.53,76.10,87.4,64.9
2021,6,Florida,8.48,80.70,89.6,71.9
2021,7,Florida,8.86,81.90,90.2,73.6
2021,8,Florida,8.75,82.60,90.9,74.3
2021,9,Florida,7.07,79.70,88.3,71.1
2021,10,Florida,3.90,75.30,84.8,65.9
2021,11,Florida,2.88,63.40,74.1,52.7
2021,12,Florida,1.71,66.50,77,56
2021,1,Georgia,4.61,47.70,57.9,37.5
2021,2,Georgia,5.64,49.50,60.2,38.8
2021,3,Georgia,4.83,59.90,72.2,47.6
2021,4,Georgia,3.63,62.10,75.6,48.5
2021,5,Georgia,2.80,69.40,82.2,56.7
2021,6,Georgia,6.24,77.00,87.1,66.9
2021,7,Georgia,7.30,79.30,88.6,70
2021,8,Georgia,6.75,80.00,89.2,70.8
2021,9,Georgia,5.52,73.80,84.3,63.2
2021,10,Georgia,4.45,67.20,78,56.4
2021,11,Georgia,1.13,52.70,66.3,39.1
2021,12,Georgia,4.24,56.60,67.9,45.2
2021,1,Idaho,2.33,26.60,34.6,18.5
2021,2,Idaho,3.06,25.40,33.6,17.1
2021,3,Idaho,1.18,34.80,46.9,22.8
2021,4,Idaho,0.86,42.00,55.3,28.6
2021,5,Idaho,1.38,49.80,63,36.6
2021,6,Idaho,0.56,65.10,80.9,49.2
2021,7,Idaho,0.58,71.80,88,55.6
2021,8,Idaho,1.24,63.90,78.8,49.1
2021,9,Idaho,0.84,57.20,72.9,41.4
2021,10,Idaho,2.90,45.20,55.8,34.5
2021,11,Idaho,2.17,36.70,45.4,27.9
2021,12,Idaho,3.91,26.50,33.7,19.3
2021,1,Illinois,2.46,29.50,35.6,23.3
2021,2,Illinois,1.67,20.80,28.7,12.8
2021,3,Illinois,3.97,46.20,56.8,35.6
2021,4,Illinois,3.04,52.50,63.7,41.4
2021,5,Illinois,4.31,61.10,71.5,50.7
2021,6,Illinois,5.17,74.10,84.7,63.6
2021,7,Illinois,4.97,74.60,83.9,65.3
2021,8,Illinois,3.73,75.50,86,65.1
2021,9,Illinois,2.29,69.60,81.7,57.5
2021,10,Illinois,6.02,60.20,69.3,51.1
2021,11,Illinois,0.86,40.90,51.3,30.5
2021,12,Illinois,2.52,40.20,49.7,30.6
2021,1,Indiana,2.45,30.50,36.4,24.6
2021,2,Indiana,2.21,23.70,31.6,15.8
2021,3,Indiana,3.82,45.80,57.8,33.9
2021,4,Indiana,2.94,51.90,63.7,40.1
2021,5,Indiana,3.72,59.60,71.2,48.1
2021,6,Indiana,5.93,72.70,83,62.3
2021,7,Indiana,5.44,73.70,83.2,64.2
2021,8,Indiana,3.42,75.00,85.5,64.6
2021,9,Indiana,4.06,68.40,79.9,56.8
2021,10,Indiana,6.03,60.20,69.3,51.1
2021,11,Indiana,1.43,40.00,50.1,29.9
2021,12,Indiana,4.00,40.50,50,31
2021,1,Iowa,1.24,23.90,31.1,16.7
2021,2,Iowa,0.79,12.50,20.5,4.5
2021,3,Iowa,2.78,42.30,52.5,32.1
2021,4,Iowa,1.51,49.30,60.8,37.9
2021,5,Iowa,3.85,59.00,69.3,48.6
2021,6,Iowa,3.35,73.50,85.7,61.3
2021,7,Iowa,4.01,73.40,83.7,63
2021,8,Iowa,4.65,72.90,84.1,61.6
2021,9,Iowa,1.81,66.60,79.6,53.7
2021,10,Iowa,5.00,55.50,65.7,45.3
2021,11,Iowa,0.98,39.20,49.5,28.7
2021,12,Iowa,0.87,31.90,41.9,21.9
2021,1,Kansas,1.38,34.00,44.5,23.6
2021,2,Kansas,0.22,24.10,34.8,13.3
2021,3,Kansas,4.04,48.10,60.6,35.5
2021,4,Kansas,1.51,52.50,65.8,39.2
2021,5,Kansas,5.56,61.90,72.6,51.1
2021,6,Kansas,2.80,75.80,88.4,63.3
2021,7,Kansas,2.80,77.70,89.8,65.6
2021,8,Kansas,2.53,79.10,91.9,66.2
2021,9,Kansas,2.77,73.30,87.7,58.9
2021,10,Kansas,3.05,59.10,72.7,45.5
2021,11,Kansas,0.39,46.70,60.3,33.2
2021,12,Kansas,0.20,41.10,56.2,26
2021,1,Kentucky,4.12,35.70,43.2,28.2
