YEAR,CROP,STATE,YIELD,UNIT
2018,SOYBEANS,MICHIGAN,47.5,BU / ACRE
2018,SOYBEANS,MINNESOTA,49,BU / ACRE
2018,SOYBEANS,MISSISSIPPI,54,BU / ACRE
2018,SOYBEANS,MISSOURI,44.5,BU / ACRE
2018,SOYBEANS,NEBRASKA,58,BU / ACRE
2018,SOYBEANS,NEW JERSEY,39.5,BU / ACRE
2018,SOYBEANS,NEW YORK,52,BU / ACRE
2018,SOYBEANS,NORTH CAROLINA,33,BU / ACRE
2018,SOYBEANS,NORTH DAKOTA,35,BU / ACRE
2018,SOYBEANS,OHIO,56,BU / ACRE
2018,SOYBEANS,OKLAHOMA,28,BU / ACRE
2018,SOYBEANS,OTHER STATES,0,BU / ACRE
2018,SOYBEANS,PENNSYLVANIA,44.5,BU / ACRE
2018,SOYBEANS,SOUTH CAROLINA,29,BU / ACRE
2018,SOYBEANS,SOUTH DAKOTA,45,BU / ACRE
2018,SOYBEANS,TENNESSEE,45.5,BU / ACRE
2018,SOYBEANS,TEXAS,31.5,BU / ACRE
2018,SOYBEANS,VIRGINIA,42,BU / ACRE
2018,SOYBEANS,WEST VIRGINIA,53,BU / ACRE
2018,SOYBEANS,WISCONSIN,48,BU / ACRE
2018,SUGARBEETS,CALIFORNIA,48.8,TONS / ACRE
2018,SUGARBEETS,COLORADO,32.6,TONS / ACRE
2018,SUGARBEETS,IDAHO,40.5,TONS / ACRE
2018,SUGARBEETS,MICHIGAN,29.1,TONS / ACRE
2018,SUGARBEETS,MINNESOTA,25.7,TONS / ACRE
2018,SUGARBEETS,MONTANA,31.1,TONS / ACRE
2018,SUGARBEETS,NEBRASKA,31.9,TONS / ACRE
2018,SUGARBEETS,NORTH DAKOTA,28.8,TONS / ACRE
2018,SUGARBEETS,OREGON,39.4,TONS / ACRE
2018,SUGARBEETS,WASHINGTON,48.2,TONS / ACRE
2018,SUGARBEETS,WYOMING,30.8,TONS / ACRE
2018,SUGARCANE,FLORIDA,45.8,TONS / ACRE
2018,SUGARCANE,LOUISIANA,36.5,TONS / ACRE
2018,SUGARCANE,TEXAS,37.9,TONS / ACRE
2018,TARO,HAWAII,"9,630",LB / ACRE
2018,TOBACCO,GEORGIA,"1,850",LB / ACRE
2018,TOBACCO,KENTUCKY,"1,982",LB / ACRE
2018,TOBACCO,NORTH CAROLINA,"1,649",LB / ACRE
2018,TOBACCO,OTHER STATES,0,LB / ACRE
2018,TOBACCO,PENNSYLVANIA,"2,208",LB / ACRE
2018,TOBACCO,SOUTH CAROLINA,"1,800",LB / ACRE
2018,TOBACCO,TENNESSEE,"2,563",LB / ACRE
2018,TOBACCO,VIRGINIA,"2,086",LB / ACRE
2018,WHEAT,ALABAMA,72,BU / ACRE
2018,WHEAT,ARIZONA,102.6,BU / ACRE
2018,WHEAT,ARKANSAS,55,BU / ACRE
2018,WHEAT,CALIFORNIA,81.3,BU / ACRE
2018,WHEAT,COLORADO,36.1,BU / ACRE
2018,WHEAT,DELAWARE,71,BU / ACRE
2018,WHEAT,FLORIDA,36,BU / ACRE
2018,WHEAT,GEORGIA,54,BU / ACRE
2018,WHEAT,IDAHO,91.9,BU / ACRE
2018,WHEAT,ILLINOIS,66,BU / ACRE
2018,WHEAT,INDIANA,71,BU / ACRE
2018,WHEAT,IOWA,58,BU / ACRE
2018,WHEAT,KANSAS,38,BU / ACRE
2018,WHEAT,KENTUCKY,66,BU / ACRE
2018,WHEAT,LOUISIANA,65,BU / ACRE
2018,WHEAT,MARYLAND,63,BU / ACRE
2018,WHEAT,MICHIGAN,76,BU / ACRE
2018,WHEAT,MINNESOTA,59,BU / ACRE
2018,WHEAT,MISSISSIPPI,49,BU / ACRE
2018,WHEAT,MISSOURI,59,BU / ACRE
2018,WHEAT,MONTANA,38.3,BU / ACRE
2018,WHEAT,NEBRASKA,49,BU / ACRE
2018,WHEAT,NEVADA,112.5,BU / ACRE
2018,WHEAT,NEW JERSEY,62,BU / ACRE
2018,WHEAT,NEW MEXICO,15,BU / ACRE
2018,WHEAT,NEW YORK,69,BU / ACRE
2018,WHEAT,NORTH CAROLINA,57,BU / ACRE
2018,WHEAT,NORTH DAKOTA,47.6,BU / ACRE
2018,WHEAT,OHIO,75,BU / ACRE
2018,WHEAT,OKLAHOMA,28,BU / ACRE
2018,WHEAT,OREGON,67,BU / ACRE
2018,WHEAT,PENNSYLVANIA,65,BU / ACRE
2018,WHEAT,SOUTH CAROLINA,54,BU / ACRE
2018,WHEAT,SOUTH DAKOTA,44.4,BU / ACRE
2018,WHEAT,TENNESSEE,65,BU / ACRE
2018,WHEAT,TEXAS,32,BU / ACRE
2018,WHEAT,UTAH,52,BU / ACRE
2018,WHEAT,VIRGINIA,60,BU / ACRE
2018,WHEAT,WASHINGTON,70.8,BU / ACRE
2018,WHEAT,WEST VIRGINIA,46,BU / ACRE
2018,WHEAT,WISCONSIN,71,BU / ACRE
2018,WHEAT,WYOMING,34,BU / ACRE
2019,BARLEY,ALASKA,38,BU / ACRE
2019,BARLEY,ARIZONA,126,BU / ACRE
2019,BARLEY,CALIFORNIA,66,BU / ACRE
2019,BARLEY,COLORADO,138,BU / ACRE
2019,BARLEY,DELAWARE,80,BU / ACRE
2019,BARLEY,IDAHO,104,BU / ACRE
2019,BARLEY,KANSAS,33,BU / ACRE
2019,BARLEY,MAINE,82,BU / ACRE
2019,BARLEY,MARYLAND,85,BU / ACRE
2019,BARLEY,MICHIGAN,44,BU / ACRE
2019,BARLEY,MINNESOTA,67,BU / ACRE
2019,BARLEY,MONTANA,59,BU / ACRE
2019,BARLEY,NEW YORK,52,BU / ACRE
2019,BARLEY,NORTH CAROLINA,66,BU / ACRE
2019,BARLEY,NORTH DAKOTA,72,BU / ACRE
2019,BARLEY,OREGON,78,BU / ACRE
2019,BARLEY,OTHER STATES,0,BU / ACRE
2019,BARLEY,PENNSYLVANIA,69,BU / ACRE
2019,BARLEY,SOUTH DAKOTA,43,BU / ACRE
2019,BARLEY,UTAH,93,BU / ACRE
2019,BARLEY,VIRGINIA,65,BU / ACRE
2019,BARLEY,WASHINGTON,70,BU / ACRE
2019,BARLEY,WISCONSIN,46,BU / ACRE
2019,BARLEY,WYOMING,107,BU / ACRE
2019,CANOLA,KANSAS,"1,090",LB / ACRE
2019,CANOLA,MINNESOTA,"2,270",LB / ACRE
2019,CANOLA,MONTANA,"1,450",LB / ACRE
2019,CANOLA,NORTH DAKOTA,"1,800",LB / ACRE
2019,CANOLA,OKLAHOMA,"1,410",LB / ACRE
2019,CANOLA,WASHINGTON,"1,950",LB / ACRE
2019,CHICKPEAS,CALIFORNIA,"2,690",LB / ACRE
2019,CHICKPEAS,IDAHO,"1,440",LB / ACRE
2019,CHICKPEAS,MONTANA,"1,400",LB / ACRE
2019,CHICKPEAS,NORTH DAKOTA,"1,700",LB / ACRE
2019,CHICKPEAS,OTHER STATES,0,LB / ACRE
2019,CHICKPEAS,WASHINGTON,"1,700",LB / ACRE
2019,CORN,ALABAMA,147,BU / ACRE
2019,CORN,ARIZONA,231,BU / ACRE
2019,CORN,ARKANSAS,175,BU / ACRE
2019,CORN,CALIFORNIA,168,BU / ACRE
2019,CORN,COLORADO,123,BU / ACRE
2019,CORN,DELAWARE,161,BU / ACRE
2019,CORN,FLORIDA,161,BU / ACRE
2019,CORN,GEORGIA,160,BU / ACRE
2019,CORN,IDAHO,205,BU / ACRE
2019,CORN,ILLINOIS,181,BU / ACRE
2019,CORN,INDIANA,169,BU / ACRE
2019,CORN,IOWA,198,BU / ACRE
2019,CORN,KANSAS,133,BU / ACRE
2019,CORN,KENTUCKY,169,BU / ACRE
2019,CORN,LOUISIANA,165,BU / ACRE
2019,CORN,MARYLAND,161,BU / ACRE
2019,CORN,MICHIGAN,147,BU / ACRE
2019,CORN,MINNESOTA,174,BU / ACRE
2019,CORN,MISSISSIPPI,174,BU / ACRE
2019,CORN,MISSOURI,155,BU / ACRE
2019,CORN,MONTANA,95,BU / ACRE
2019,CORN,NEBRASKA,182,BU / ACRE
2019,CORN,NEW JERSEY,155,BU / ACRE
2019,CORN,NEW MEXICO,135,BU / ACRE
2019,CORN,NEW YORK,158,BU / ACRE
2019,CORN,NORTH CAROLINA,111,BU / ACRE
2019,CORN,NORTH DAKOTA,131,BU / ACRE
2019,CORN,OHIO,164,BU / ACRE
2019,CORN,OKLAHOMA,137,BU / ACRE
2019,CORN,OREGON,237,BU / ACRE
2019,CORN,OTHER STATES,0,BU / ACRE
2019,CORN,PENNSYLVANIA,153,BU / ACRE
2019,CORN,SOUTH CAROLINA,106,BU / ACRE
2019,CORN,SOUTH DAKOTA,144,BU / ACRE
2019,CORN,TENNESSEE,177,BU / ACRE
2019,CORN,TEXAS,133,BU / ACRE
2019,CORN,UTAH,143,BU / ACRE
2019,CORN,VIRGINIA,144,BU / ACRE
2019,CORN,WASHINGTON,237,BU / ACRE
2019,CORN,WEST VIRGINIA,165,BU / ACRE
2019,CORN,WISCONSIN,166,BU / ACRE
2019,CORN,WYOMING,123,BU / ACRE
2019,COTTON,ALABAMA,928,LB / ACRE
2019,COTTON,ARIZONA,"1,138",LB / ACRE
2019,COTTON,ARKANSAS,"1,185",LB / ACRE
2019,COTTON,CALIFORNIA,"1,551",LB / ACRE
2019,COTTON,FLORIDA,895,LB / ACRE
2019,COTTON,GEORGIA,953,LB / ACRE
2019,COTTON,KANSAS,933,LB / ACRE
2019,COTTON,LOUISIANA,"1,042",LB / ACRE
2019,COTTON,MISSISSIPPI,"1,112",LB / ACRE
2019,COTTON,MISSOURI,"1,193",LB / ACRE
2019,COTTON,NEW MEXICO,811,LB / ACRE
2019,COTTON,NORTH CAROLINA,998,LB / ACRE
2019,COTTON,OKLAHOMA,711,LB / ACRE
2019,COTTON,SOUTH CAROLINA,809,LB / ACRE
2019,COTTON,TENNESSEE,"1,138",LB / ACRE
2019,COTTON,TEXAS,589,LB / ACRE
2019,COTTON,VIRGINIA,"1,144",LB / ACRE
2019,FLAXSEED,MONTANA,15,BU / ACRE
2019,FLAXSEED,NORTH DAKOTA,22,BU / ACRE
2019,HAY & HAYLAGE,CALIFORNIA,6.03,TONS / ACRE
2019,HAY & HAYLAGE,IDAHO,4.33,TONS / ACRE
2019,HAY & HAYLAGE,ILLINOIS,2.88,TONS / ACRE
2019,HAY & HAYLAGE,IOWA,3.1,TONS / ACRE
2019,HAY & HAYLAGE,KANSAS,2.86,TONS / ACRE
2019,HAY & HAYLAGE,MICHIGAN,2.99,TONS / ACRE
2019,HAY & HAYLAGE,MINNESOTA,2.89,TONS / ACRE
2019,HAY & HAYLAGE,MISSOURI,2.2,TONS / ACRE
2019,HAY & HAYLAGE,NEBRASKA,2.53,TONS / ACRE
2019,HAY & HAYLAGE,NEW YORK,2.49,TONS / ACRE
2019,HAY & HAYLAGE,OHIO,2.62,TONS / ACRE
2019,HAY & HAYLAGE,PENNSYLVANIA,2.99,TONS / ACRE
2019,HAY & HAYLAGE,SOUTH DAKOTA,2.12,TONS / ACRE
2019,HAY & HAYLAGE,TEXAS,1.98,TONS / ACRE
2019,HAY & HAYLAGE,VERMONT,3.54,TONS / ACRE
2019,HAY & HAYLAGE,WASHINGTON,4.02,TONS / ACRE
2019,HAY & HAYLAGE,WISCONSIN,2.57,TONS / ACRE
2019,HOPS,IDAHO,"2,034",LB / ACRE
2019,HOPS,OREGON,"1,783",LB / ACRE
2019,HOPS,WASHINGTON,"2,006",LB / ACRE
2019,PEANUTS,ALABAMA,"3,350",LB / ACRE
2019,PEANUTS,ARKANSAS,"5,200",LB / ACRE
2019,PEANUTS,FLORIDA,"3,800",LB / ACRE
2019,PEANUTS,GEORGIA,"4,170",LB / ACRE
2019,PEANUTS,MISSISSIPPI,"4,000",LB / ACRE
2019,PEANUTS,NEW MEXICO,"3,350",LB / ACRE
2019,PEANUTS,NORTH CAROLINA,"4,400",LB / ACRE
2019,PEANUTS,OKLAHOMA,"4,000",LB / ACRE
2019,PEANUTS,OTHER STATES,0,LB / ACRE
2019,PEANUTS,SOUTH CAROLINA,"3,800",LB / ACRE
2019,PEANUTS,TEXAS,"3,100",LB / ACRE
2019,PEANUTS,VIRGINIA,"4,650",LB / ACRE
2019,RICE,ARKANSAS,"7,480",LB / ACRE
2019,RICE,CALIFORNIA,"8,460",LB / ACRE
2019,RICE,LOUISIANA,"6,380",LB / ACRE
2019,RICE,MISSISSIPPI,"7,350",LB / ACRE
2019,RICE,MISSOURI,"7,370",LB / ACRE
2019,RICE,TEXAS,"7,350",LB / ACRE
2019,RYE,MINNESOTA,39,BU / ACRE
2019,RYE,NORTH DAKOTA,45,BU / ACRE
2019,RYE,OKLAHOMA,27,BU / ACRE
2019,RYE,OTHER STATES,32.9,BU / ACRE
2019,RYE,PENNSYLVANIA,26,BU / ACRE
2019,RYE,WISCONSIN,34,BU / ACRE
2019,SAFFLOWER,CALIFORNIA,"1,950",LB / ACRE
2019,SAFFLOWER,IDAHO,940,LB / ACRE
2019,SAFFLOWER,MONTANA,840,LB / ACRE
2019,SAFFLOWER,SOUTH DAKOTA,600,LB / ACRE
2019,SAFFLOWER,UTAH,"1,050",LB / ACRE
2019,SORGHUM,COLORADO,41,BU / ACRE
2019,SORGHUM,KANSAS,85,BU / ACRE
2019,SORGHUM,NEBRASKA,93,BU / ACRE
2019,SORGHUM,OKLAHOMA,51,BU / ACRE
2019,SORGHUM,SOUTH DAKOTA,80,BU / ACRE
2019,SORGHUM,TEXAS,61,BU / ACRE
2019,SOYBEANS,ALABAMA,36,BU / ACRE
2019,SOYBEANS,ARKANSAS,49,BU / ACRE
2019,SOYBEANS,DELAWARE,47,BU / ACRE
2019,SOYBEANS,GEORGIA,29,BU / ACRE
2019,SOYBEANS,ILLINOIS,54,BU / ACRE
2019,SOYBEANS,INDIANA,51,BU / ACRE
2019,SOYBEANS,IOWA,55,BU / ACRE
2019,SOYBEANS,KANSAS,41.5,BU / ACRE
2019,SOYBEANS,KENTUCKY,46,BU / ACRE
2019,SOYBEANS,LOUISIANA,48,BU / ACRE
2019,SOYBEANS,MARYLAND,44,BU / ACRE
2019,SOYBEANS,MICHIGAN,40.5,BU / ACRE
2019,SOYBEANS,MINNESOTA,44,BU / ACRE
2019,SOYBEANS,MISSISSIPPI,50,BU / ACRE
2019,SOYBEANS,MISSOURI,46,BU / ACRE
2019,SOYBEANS,NEBRASKA,58.5,BU / ACRE
2019,SOYBEANS,NEW JERSEY,37,BU / ACRE
2019,SOYBEANS,NEW YORK,48,BU / ACRE
2019,SOYBEANS,NORTH CAROLINA,35,BU / ACRE
2019,SOYBEANS,NORTH DAKOTA,31.5,BU / ACRE
2019,SOYBEANS,OHIO,49,BU / ACRE
2019,SOYBEANS,OKLAHOMA,29,BU / ACRE
2019,SOYBEANS,PENNSYLVANIA,49,BU / ACRE
2019,SOYBEANS,SOUTH CAROLINA,26,BU / ACRE
2019,SOYBEANS,SOUTH DAKOTA,42.5,BU / ACRE
2019,SOYBEANS,TENNESSEE,47,BU / ACRE
2019,SOYBEANS,TEXAS,28,BU / ACRE
2019,SOYBEANS,VIRGINIA,34,BU / ACRE
2019,SOYBEANS,WISCONSIN,47,BU / ACRE
2019,SUGARBEETS,CALIFORNIA,45.4,TONS / ACRE
2019,SUGARBEETS,COLORADO,30.7,TONS / ACRE
2019,SUGARBEETS,IDAHO,39,TONS / ACRE
2019,SUGARBEETS,MICHIGAN,28.6,TONS / ACRE
2019,SUGARBEETS,MINNESOTA,25,TONS / ACRE
2019,SUGARBEETS,MONTANA,31.6,TONS / ACRE
2019,SUGARBEETS,NEBRASKA,25.4,TONS / ACRE
2019,SUGARBEETS,NORTH DAKOTA,26,TONS / ACRE
2019,SUGARBEETS,OREGON,38.5,TONS / ACRE
2019,SUGARBEETS,WASHINGTON,45.4,TONS / ACRE
2019,SUGARBEETS,WYOMING,28.3,TONS / ACRE
2019,SUGARCANE,FLORIDA,47.6,TONS / ACRE
2019,SUGARCANE,LOUISIANA,34,TONS / ACRE
2019,SUGARCANE,TEXAS,36.5,TONS / ACRE
2019,TOBACCO,GEORGIA,"2,100",LB / ACRE
2019,TOBACCO,KENTUCKY,"2,143",LB / ACRE
2019,TOBACCO,NORTH CAROLINA,"1,999",LB / ACRE
2019,TOBACCO,PENNSYLVANIA,"2,538",LB / ACRE
2019,TOBACCO,SOUTH CAROLINA,"1,850",LB / ACRE
2019,TOBACCO,TENNESSEE,"2,338",LB / ACRE
2019,TOBACCO,VIRGINIA,"1,898",LB / ACRE
2019,WHEAT,ALABAMA,72,BU / ACRE
2019,WHEAT,ARIZONA,104,BU / ACRE
2019,WHEAT,ARKANSAS,52,BU / ACRE
2019,WHEAT,CALIFORNIA,59.4,BU / ACRE
2019,WHEAT,COLORADO,49,BU / ACRE
2019,WHEAT,DELAWARE,72,BU / ACRE
2019,WHEAT,GEORGIA,56,BU / ACRE
2019,WHEAT,IDAHO,87.8,BU / ACRE
2019,WHEAT,ILLINOIS,67,BU / ACRE
2019,WHEAT,INDIANA,62,BU / ACRE
2019,WHEAT,KANSAS,52,BU / ACRE
2019,WHEAT,KENTUCKY,76,BU / ACRE
2019,WHEAT,MARYLAND,75,BU / ACRE
2019,WHEAT,MICHIGAN,71,BU / ACRE
2019,WHEAT,MINNESOTA,57,BU / ACRE
2019,WHEAT,MISSISSIPPI,47,BU / ACRE
2019,WHEAT,MISSOURI,63,BU / ACRE
2019,WHEAT,MONTANA,42.4,BU / ACRE
2019,WHEAT,NEBRASKA,57,BU / ACRE
2019,WHEAT,NEW JERSEY,66,BU / ACRE
2019,WHEAT,NEW MEXICO,30,BU / ACRE
2019,WHEAT,NEW YORK,63,BU / ACRE
2019,WHEAT,NORTH CAROLINA,56,BU / ACRE
2019,WHEAT,NORTH DAKOTA,48.4,BU / ACRE
2019,WHEAT,OHIO,56,BU / ACRE
2019,WHEAT,OKLAHOMA,40,BU / ACRE
2019,WHEAT,OREGON,68,BU / ACRE
2019,WHEAT,PENNSYLVANIA,73,BU / ACRE
2019,WHEAT,SOUTH CAROLINA,48,BU / ACRE
2019,WHEAT,SOUTH DAKOTA,48.1,BU / ACRE
2019,WHEAT,TENNESSEE,67,BU / ACRE
2019,WHEAT,TEXAS,34,BU / ACRE
2019,WHEAT,UTAH,54,BU / ACRE
2019,WHEAT,VIRGINIA,62,BU / ACRE
2019,WHEAT,WASHINGTON,64.7,BU / ACRE
2019,WHEAT,WISCONSIN,64,BU / ACRE
2019,WHEAT,WYOMING,43,BU / ACRE
2020,BARLEY,ALASKA,43,BU / ACRE
2020,BARLEY,ARIZONA,122,BU / ACRE
2020,BARLEY,CALIFORNIA,47,BU / ACRE
2020,BARLEY,COLORADO,145,BU / ACRE
2020,BARLEY,DELAWARE,84,BU / ACRE
2020,BARLEY,IDAHO,110,BU / ACRE
2020,BARLEY,KANSAS,51,BU / ACRE
2020,BARLEY,MAINE,54,BU / ACRE
2020,BARLEY,MARYLAND,73,BU / ACRE
2020,BARLEY,MICHIGAN,56,BU / ACRE
2020,BARLEY,MINNESOTA,47,BU / ACRE
2020,BARLEY,MONTANA,63,BU / ACRE
2020,BARLEY,NEW YORK,60,BU / ACRE
2020,BARLEY,NORTH CAROLINA,77,BU / ACRE
2020,BARLEY,NORTH DAKOTA,63,BU / ACRE
2020,BARLEY,OREGON,72,BU / ACRE
2020,BARLEY,OTHER STATES,0,BU / ACRE
2020,BARLEY,PENNSYLVANIA,76,BU / ACRE
2020,BARLEY,SOUTH DAKOTA,44,BU / ACRE
2020,BARLEY,UTAH,85,BU / ACRE
2020,BARLEY,VIRGINIA,63,BU / ACRE
2020,BARLEY,WASHINGTON,90,BU / ACRE
2020,BARLEY,WISCONSIN,46,BU / ACRE
2020,BARLEY,WYOMING,96,BU / ACRE
2020,CANOLA,KANSAS,"1,790",LB / ACRE
2020,CANOLA,MINNESOTA,"1,570",LB / ACRE
2020,CANOLA,MONTANA,"1,630",LB / ACRE
2020,CANOLA,NORTH DAKOTA,"1,970",LB / ACRE
2020,CANOLA,OKLAHOMA,"1,530",LB / ACRE
2020,CANOLA,WASHINGTON,"2,230",LB / ACRE
2020,CHICKPEAS,CALIFORNIA,"2,710",LB / ACRE
2020,CHICKPEAS,IDAHO,"1,510",LB / ACRE
2020,CHICKPEAS,MONTANA,"1,470",LB / ACRE
2020,CHICKPEAS,NORTH DAKOTA,"2,020",LB / ACRE
2020,CHICKPEAS,WASHINGTON,"1,760",LB / ACRE
2020,CORN,ALABAMA,158,BU / ACRE
2020,CORN,ARIZONA,202,BU / ACRE
2020,CORN,ARKANSAS,184,BU / ACRE
2020,CORN,CALIFORNIA,187,BU / ACRE
2020,CORN,COLORADO,116,BU / ACRE
2020,CORN,DELAWARE,160,BU / ACRE
2020,CORN,FLORIDA,138,BU / ACRE
2020,CORN,GEORGIA,180,BU / ACRE
2020,CORN,IDAHO,199,BU / ACRE
2020,CORN,ILLINOIS,191,BU / ACRE
2020,CORN,INDIANA,187,BU / ACRE
2020,CORN,IOWA,177,BU / ACRE
2020,CORN,KANSAS,134,BU / ACRE
2020,CORN,KENTUCKY,184,BU / ACRE
2020,CORN,LOUISIANA,181,BU / ACRE
2020,CORN,MARYLAND,155,BU / ACRE
2020,CORN,MICHIGAN,153,BU / ACRE
2020,CORN,MINNESOTA,191,BU / ACRE
2020,CORN,MISSISSIPPI,180,BU / ACRE
2020,CORN,MISSOURI,170,BU / ACRE
2020,CORN,MONTANA,109,BU / ACRE
2020,CORN,NEBRASKA,180,BU / ACRE
2020,CORN,NEW JERSEY,156,BU / ACRE
2020,CORN,NEW MEXICO,195,BU / ACRE
2020,CORN,NEW YORK,157,BU / ACRE
2020,CORN,NORTH CAROLINA,113,BU / ACRE
2020,CORN,NORTH DAKOTA,139,BU / ACRE
2020,CORN,OHIO,171,BU / ACRE
2020,CORN,OKLAHOMA,135,BU / ACRE
2020,CORN,OREGON,241,BU / ACRE
2020,CORN,OTHER STATES,0,BU / ACRE
2020,CORN,PENNSYLVANIA,138,BU / ACRE
2020,CORN,SOUTH CAROLINA,132,BU / ACRE
2020,CORN,SOUTH DAKOTA,162,BU / ACRE
2020,CORN,TENNESSEE,170,BU / ACRE
2020,CORN,TEXAS,128,BU / ACRE
2020,CORN,UTAH,149,BU / ACRE
2020,CORN,VIRGINIA,122,BU / ACRE
2020,CORN,WASHINGTON,228,BU / ACRE
2020,CORN,WEST VIRGINIA,144,BU / ACRE
2020,CORN,WISCONSIN,173,BU / ACRE
2020,CORN,WYOMING,122,BU / ACRE
2020,COTTON,ALABAMA,790,LB / ACRE
2020,COTTON,ARIZONA,"1,171",LB / ACRE
2020,COTTON,ARKANSAS,"1,179",LB / ACRE
2020,COTTON,CALIFORNIA,"1,645",LB / ACRE
2020,COTTON,FLORIDA,532,LB / ACRE
2020,COTTON,GEORGIA,887,LB / ACRE
2020,COTTON,KANSAS,804,LB / ACRE
2020,COTTON,LOUISIANA,986,LB / ACRE
2020,COTTON,MISSISSIPPI,"1,079",LB / ACRE
2020,COTTON,MISSOURI,"1,144",LB / ACRE
2020,COTTON,NEW MEXICO,915,LB / ACRE
2020,COTTON,NORTH CAROLINA,759,LB / ACRE
2020,COTTON,OKLAHOMA,718,LB / ACRE
2020,COTTON,SOUTH CAROLINA,802,LB / ACRE
2020,COTTON,TENNESSEE,"1,066",LB / ACRE
2020,COTTON,TEXAS,696,LB / ACRE
2020,COTTON,VIRGINIA,772,LB / ACRE
2020,FLAXSEED,MONTANA,16,BU / ACRE
2020,FLAXSEED,NORTH DAKOTA,21,BU / ACRE
2020,HAY & HAYLAGE,CALIFORNIA,6.02,TONS / ACRE
2020,HAY & HAYLAGE,IDAHO,4.33,TONS / ACRE
2020,HAY & HAYLAGE,ILLINOIS,3.2,TONS / ACRE
2020,HAY & HAYLAGE,IOWA,3.25,TONS / ACRE
2020,HAY & HAYLAGE,KANSAS,2.33,TONS / ACRE
2020,HAY & HAYLAGE,MICHIGAN,3.17,TONS / ACRE
2020,HAY & HAYLAGE,MINNESOTA,3.05,TONS / ACRE
2020,HAY & HAYLAGE,MISSOURI,2.11,TONS / ACRE
2020,HAY & HAYLAGE,NEBRASKA,2.36,TONS / ACRE
2020,HAY & HAYLAGE,NEW YORK,2.36,TONS / ACRE
2020,HAY & HAYLAGE,OHIO,2.69,TONS / ACRE
2020,HAY & HAYLAGE,PENNSYLVANIA,2.74,TONS / ACRE
2020,HAY & HAYLAGE,SOUTH DAKOTA,1.79,TONS / ACRE
2020,HAY & HAYLAGE,TEXAS,2.03,TONS / ACRE
2020,HAY & HAYLAGE,VERMONT,3.14,TONS / ACRE
2020,HAY & HAYLAGE,WASHINGTON,4.18,TONS / ACRE
2020,HAY & HAYLAGE,WISCONSIN,3.07,TONS / ACRE
2020,HOPS,IDAHO,"1,855",LB / ACRE
2020,HOPS,OREGON,"1,755",LB / ACRE
2020,HOPS,WASHINGTON,"1,754",LB / ACRE
2020,PEANUTS,ALABAMA,"3,400",LB / ACRE
2020,PEANUTS,ARKANSAS,"4,800",LB / ACRE
2020,PEANUTS,FLORIDA,"3,440",LB / ACRE
2020,PEANUTS,GEORGIA,"4,120",LB / ACRE
2020,PEANUTS,MISSISSIPPI,"4,400",LB / ACRE
2020,PEANUTS,NEW MEXICO,"2,900",LB / ACRE
2020,PEANUTS,NORTH CAROLINA,"3,900",LB / ACRE
2020,PEANUTS,OKLAHOMA,"4,220",LB / ACRE
2020,PEANUTS,SOUTH CAROLINA,"3,700",LB / ACRE
2020,PEANUTS,TEXAS,"2,910",LB / ACRE
2020,PEANUTS,VIRGINIA,"4,150",LB / ACRE
2020,RICE,ARKANSAS,"7,500",LB / ACRE
2020,RICE,CALIFORNIA,"8,720",LB / ACRE
2020,RICE,LOUISIANA,"6,820",LB / ACRE
2020,RICE,MISSISSIPPI,"7,420",LB / ACRE
2020,RICE,MISSOURI,"7,250",LB / ACRE
2020,RICE,TEXAS,"8,150",LB / ACRE
2020,RYE,MINNESOTA,38,BU / ACRE
2020,RYE,NORTH DAKOTA,44,BU / ACRE
2020,RYE,OKLAHOMA,14,BU / ACRE
2020,RYE,OTHER STATES,34,BU / ACRE
2020,RYE,PENNSYLVANIA,52,BU / ACRE
2020,RYE,WISCONSIN,40,BU / ACRE
2020,SAFFLOWER,CALIFORNIA,"2,350",LB / ACRE
2020,SAFFLOWER,IDAHO,880,LB / ACRE
2020,SAFFLOWER,MONTANA,930,LB / ACRE
2020,SAFFLOWER,SOUTH DAKOTA,"1,250",LB / ACRE
2020,SAFFLOWER,UTAH,820,LB / ACRE
2020,SORGHUM,COLORADO,20,BU / ACRE
2020,SORGHUM,KANSAS,85,BU / ACRE
2020,SORGHUM,NEBRASKA,91,BU / ACRE
2020,SORGHUM,OKLAHOMA,45,BU / ACRE
2020,SORGHUM,SOUTH DAKOTA,71,BU / ACRE
2020,SORGHUM,TEXAS,63,BU / ACRE
2020,SOYBEANS,ALABAMA,41,BU / ACRE
2020,SOYBEANS,ARKANSAS,51.5,BU / ACRE
2020,SOYBEANS,DELAWARE,49,BU / ACRE
2020,SOYBEANS,GEORGIA,41,BU / ACRE
2020,SOYBEANS,ILLINOIS,60,BU / ACRE
2020,SOYBEANS,INDIANA,59,BU / ACRE
2020,SOYBEANS,IOWA,54,BU / ACRE
2020,SOYBEANS,KANSAS,41,BU / ACRE
2020,SOYBEANS,KENTUCKY,55,BU / ACRE
2020,SOYBEANS,LOUISIANA,53,BU / ACRE
2020,SOYBEANS,MARYLAND,47,BU / ACRE
2020,SOYBEANS,MICHIGAN,48,BU / ACRE
2020,SOYBEANS,MINNESOTA,50,BU / ACRE
2020,SOYBEANS,MISSISSIPPI,54,BU / ACRE
2020,SOYBEANS,MISSOURI,51,BU / ACRE
2020,SOYBEANS,NEBRASKA,58,BU / ACRE
